ID,"TITLE","CONTENT","DATE_","NEWS_URL"
1316,King Charles III to Forge New Path for Monarchy After Death of Queen Elizabeth II - The Wall Street Journal,"LONDONQueen Elizabeth IIs eldest son, Charles, has spent nearly his entire life in waiting as heir to the British throne, watching his mother navigate decades of social and political change. On Thurs… [+379 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/king-charles-iii-to-forge-new-path-for-monarchy-after-death-of-queen-elizabeth-ii-11662670020
1317,WSJ News Exclusive | Facebook Parent Meta Platforms Cuts Responsible Innovation Team,"Meta Platforms Inc. has disbanded its Responsible Innovation team, which was once a prominent piece of its effort to address concerns about the potential downsides of its products.
The team had incl… [+256 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/facebook-parent-meta-platforms-cuts-responsible-innovation-team-11662658423
1318,"Rivian, Mercedes to Partner on Electric-Van Factory","Rivian Automotive Inc. is working with Mercedes-Benz Group AG to establish a new European factory to make both companies electric vans.
The two companies said Thursday they signed a memorandum of un… [+312 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/rivian-mercedes-to-partner-on-electric-van-factory-11662646684
1319,Fed’s Powell Affirms Need to Act Strongly to Fight Inflation - The Wall Street Journal,"Federal Reserve Chairman Jerome Powell said the central bank is squarely focused on 
bringing down high inflation to prevent it from becoming entrenched as it did in the 1970s.It is very much our vi… [+222 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/feds-powell-set-to-speak-on-economic-outlook-11662640201
1320,"GM Courts Mainstream Buyers with $30,000 Electric Chevy Equinox","General Motors said it plans to release an electric Chevrolet SUV priced around $30,000, targeting cost-conscious buyers as prices soar on other plug-in models.
The electric Chevy Equinox will go on… [+210 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/gm-courts-mainstream-buyers-with-30-000-electric-chevy-equinox-11662642001
1321,ECB Raises Interest Rates by a Historic 0.75 Point as Europe Stares at Recession - The Wall Street Journal,"FRANKFURTThe European Central Bank said it would raise its key interest rate by 0.75 percentage point, the biggest increase since the early days of Europes monetary union, moving aggressively to comb… [+286 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ecb-raises-interest-rates-by-a-historic-0-75-point-as-europe-stares-at-recession-11662639573
1322,"Tesla Deliveries From China Jump, but BYD Races Ahead in Country","HONG KONGTesla had a big jump in deliveries from its Gigafactory in Shanghai in August after upgrading its assembly lines, but the American EV maker continues to fall behind Chinese rival BYD in 
th… [+346 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/tesla-deliveries-from-shanghai-factory-jump-but-byd-races-ahead-in-china-11662633237
1323,RUMBLE Makes Play for TV-News Audiences With Daily Shows...,"Video-sharing site Rumble Inc. has hired a small number of high-profile personalities to host daily live news shows on its platform, people familiar with the matter said, a sign the YouTube alternati… [+198 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/rumble-makes-play-for-tv-news-audiences-with-daily-news-shows-11662634800
1324,First They Purchased House. Then Bought Up Entire Town...,"Saji Daniel and his fiancée, Shannon McGauley, were holed up in their Cleveland-area home amid the pandemic in October 2020 when they got an unexpected call from their neighbor, Lou Keppler.
Dr. Kep… [+314 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/first-they-purchased-a-house-then-they-bought-up-the-entire-town-11662587206
1325,Queen Elizabeth II’s Health Causes Doctors Concern,Concerns over Queen Elizabeth IIs health mounted on Thursday after Buckingham Palace said the British monarchs doctors were worried about her condition and had decided to place her under medical supe… [+246 chars],"2022-09-13 20:00:41",https://www.wsj.com/articles/queen-elizabeth-iis-health-causes-doctors-concern-11662637637
1326,苹果公司召开秋季发布会，iPhone 14系列成重头戏 - Wall Street Journal,"(Apple Inc., AAPL)5GiPhone
9iPhone 142020iPhone 125G5G
iPhone 14
iPhoneMini
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/苹果公司发布新款iphone-14-pro-11662594005
1327,Snap CEO Sees Challenges in Executing Turnaround Drive,Snap Chief Executive Evan Spiegel said hes bracing for a challenging turnaround period as the company tries to revamp itself and rekindle sales growth at a time when digital advertising spending is u… [+155 chars],"2022-09-13 20:00:41",https://www.wsj.com/articles/snap-ceo-sees-challenges-in-executing-turnaround-drive-11662610497
1328,英国首相将宣布能源救助计划 - Wall Street Journal,"(Liz Truss)
(Boris Johnson)1,0001080%
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/英国首相将宣布能源救助计划-11662601505
1329,"Apple AirPods Pro Second-Generation: Same Look, Smart Improvements","For people who just want wireless Bluetooth earbuds that seamlessly pair with their Apple basic AirPods make sense. But if you want sound-blocking active noise cancellation, the pricier AirPods Pro a… [+372 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/airpods-pro-second-generation-same-look-smart-improvements-11662591660
1330,普京威胁限制乌克兰粮食出口，指控西方国家“欺骗”发展中国家 - Wall Street Journal,"(Vladimir Putin)
876(World Food Program)
(Recep...","2022-09-13 20:00:41",https://cn.wsj.com/articles/普京威胁限制乌克兰粮食出口-指控西方国家-欺骗-发展中国家-11662594605
1331,蘋果公司發布新款Apple Watch - Wall Street Journal,"(Apple Inc., AAPL)5GiPhone
9Apple Watch
Apple Watch Ultra799GPSUltra
()Series...","2022-09-13 20:00:41",https://cn.wsj.com/articles/蘋果公司發布新款apple-watch-121662594008
1332,Gavin Newsom’s Dirty Energy Secret - The Wall Street Journal,"Californians narrowly averted rolling blackouts on Tuesday, but the threat looms all week amid an unpleasant but not unusual heat wave. This ought to be a warning about how the government force-fed g… [+487 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/gavin-newsoms-dirty-climate-secret-california-rolling-blackouts-green-energy-grid-11662583198
1333,"Putin Threatens to Abandon Grain Deal, Further Squeeze Energy Supplies - The Wall Street Journal",Russian President Vladimir Putin threatened to curtail the export of grain from Ukraine and said Moscow was ready to extend its rationing of natural-gas exports and cut off oil and refined products i… [+411 chars],"2022-09-13 20:00:41",https://www.wsj.com/articles/putin-threatens-to-limit-ukraines-grain-exports-accuses-west-of-deception-11662550822
1334,"Americans Snap Up BENTLEYs, LAMBORGHINIs as Luxury-Auto Market Booms...","Americans Snap Up Teslas, Bentleys, Lamborghinis as the Luxury-Auto Market BoomsListen to article(2 minutes)More Americans are opting to buy luxury vehicles than ever before, a shift fueled by cash-r… [+1063 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/americans-snap-up-teslas-bentleys-lamborghinis-as-the-luxury-auto-market-booms-11662497382
1335,中国8月外汇储备显著下降 - Wall Street Journal,"8
83.0557491.8
(The Wall Street Journal)83.065
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/中国8月外汇储备显著下降-11662550506
1336,英国女王正式任命特拉斯为首相 - Wall Street Journal,"","2022-09-13 20:00:41",https://cn.wsj.com/articles/英国女王正式任命特拉斯为首相-11662511275
1337,"Quiet Quitters Make Up Half the U.S. Workforce, Gallup Says - The Wall Street Journal","A word of warning to bosses: American workers are 
returning to offices after the summer break less happy than theyve been in a long time. U.S. employee engagement, a measure of involvement in the w… [+382 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/quiet-quitters-make-up-half-the-u-s-workforce-gallup-says-11662517806
1338,Kim Kardashian's Latest Business Venture: Private Equity - WSJ - The Wall Street Journal,"Kim Kardashian and a former partner at Carlyle Group are launching a new private-equity firm focused on investing in and building consumer and media businesses.
Ms. Kardashian is teaming up with Jay… [+277 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/kim-kardashians-latest-business-venture-private-equity-11662543001
1339,‘Predictive-Maintenance’ Tech Is Taking Off as Manufacturers Seek More Efficiency - The Wall Street Journal,"Startups that make technology designed to predict industrial equipment failures before they happen are seeing a surge in demand, as strained supply chains prompt manufacturers to squeeze more efficie… [+5363 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/predictive-maintenance-tech-is-taking-off-as-manufacturers-seek-more-efficiency-11662543000
1340,国际原子能机构报告详述扎波罗热核电站受到的破坏，呼吁设立安全区 - Wall Street Journal,"","2022-09-13 20:00:41",https://cn.wsj.com/articles/国际原子能机构报告详述扎波罗热核电站受到的破坏-呼吁设立安全区-11662507005
1341,"Musk, TWITTER Trade Barbs at Wide-Ranging Hearing...","Lawyers for 
Elon Musk and Twitter discussed a range of issues during a hearing in Delaware Chancery Court over the fate of their stalled $44 billion merger agreement, including the pace and substan… [+499 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/elon-musk-and-twitter-to-face-off-at-wide-ranging-hearing-11662476991
1342,"Theranos Founder Elizabeth Holmes Seeks New Trial, Citing Fresh Evidence","Elizabeth Holmes, founder of defunct blood-testing startup Theranos Inc. who was convicted of fraud, has asked a federal judge for a new trial after she said one of the prosecutions star witnesses vi… [+571 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/theranos-founder-elizabeth-holmes-seeks-new-trial-citing-fresh-evidence-11662496376
1343,DOJ Considers Next Move...,DOJ Considers Next Move After Judge Greenlights Trump’s Request for Special Master Listen to article(2 minutes)WASHINGTON—The Justice Department faces partly conflicting goals as it weighs how to pro… [+918 chars],"2022-09-13 20:00:41",https://www.wsj.com/articles/doj-considers-next-move-after-judge-greenlights-trumps-request-for-special-master-11662493448
1344,Bed Bath & Beyond Names Interim CFO After Death of Gustavo Arnal - The Wall Street Journal,"Struggling home-goods retailer Bed Bath &amp; Beyond Inc. on Tuesday named an interim executive to lead its finances, a move aimed at reassuring investors after the death of Chief Financial Officer G… [+483 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/bed-bath-beyond-names-laura-crossen-as-interim-cfo-11662471645
1345,Ukraine Seeks Corridor to Evacuate Civilians Near Zaporizhzhia Nuclear Plant - The Wall Street Journal,"Scores of people were trying to evacuate from villages near the Zaporizhzhia nuclear-power plant, Ukrainian officials said, as an explosion cut off access to electricity and water at a nearby town.
… [+345 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ukraine-warns-of-risks-to-nuclear-plant-ahead-of-u-n-inspectors-report-11662456076
1346,Junk-Loan Defaults Worry Wall St...,"Financial pain is spreading in the junk-loan market, showing how interest-rate increases are hurting debt-laden companies and worrying investors that a credit crunch looms as the economy slows.
Defa… [+348 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/junk-loan-defaults-worry-wall-street-investors-11662429632
1347,Oil Royalty and Mineral Companies Sitio and Brigham to Merge in $4 Billion Tie-Up,"Sitio Royalties Corp. and Brigham Minerals Inc. have reached a deal to merge to form one of the largest publicly traded mineral and royalty companies in the U.S., worth about $4 billion, according to… [+231 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/oil-royalty-and-mineral-companies-sitio-and-brigham-to-merge-in-4-billion-tie-up-11662460200
1348,Investors Are Pouring Into U.S. Stocks to Avoid Greater Turbulence Overseas,"Investors around the world are piling into U.S. stocks, even as they brace for the prospect of a rocky autumn, because they say theres nowhere better to shelter from the turbulence in global markets.… [+216 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/investors-are-pouring-into-u-s-stocks-to-avoid-greater-turbulence-overseas-11662421967
1349,中国央行下调外汇存准金率，力图减缓人民币贬值速度 - Wall Street Journal,"FactSet6.948.4%
91526%190
(Pinpoint...","2022-09-13 20:00:41",https://cn.wsj.com/articles/中国央行下调外汇存准金率-力图减缓人民币贬值速度-11662426305
1350,Chile Saves Its Democracy - The Wall Street Journal,Some good news for a change in Latin America: Some 62% of Chileans who voted in a national referendum on Sunday rejected a new constitution that would have empowered the left to restrict property rig… [+336 chars],"2022-09-13 20:00:41",https://www.wsj.com/articles/chile-saves-its-democracy-constitution-vote-gabriel-boric-11662416111
1351,Ernst & Young Leaders Expected to Approve Plan to Split Accounting Company,"Ernst &amp; Youngs leaders are expected this week to give the green light to splitting its auditing and consulting businesses, paving the way for the biggest shake-up in the accounting profession in … [+505 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ernst-young-leaders-expected-to-approve-plan-to-split-accounting-company-11662404933
1352,Two Philosophers Found Purpose in the World of Work,"In 1943, two of the centurys most original thinkersLudwig Wittgenstein and Simone Weilfound themselves in bomb-battered London, looking for medical work to help the war effort. Though they never met,… [+597 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/two-philosophers-found-purpose-in-the-world-of-work-11662177661
1353,"California Blackout Risks Intensify Amid Soaring Temperatures, Wildfires","California on Monday faced its greatest risk of blackouts so far this summer, officials said, as soaring temperatures stressed the power grid and rapidly spreading wildfires killed two over the weeke… [+533 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/california-blackout-risks-intensify-amid-soaring-temperatures-wildfires-11662404359
1354,Instagram Fined $402 Million in EU for Allegations of Mishandling Children’s Data,"Instagram is being hit with the second-largest European Union privacy fine for allegedly mishandling data about children, 
ramping up the blocs enforcement of its privacy law against big technology … [+336 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/instagram-fined-402-million-in-eu-for-allegations-of-mishandling-childrens-data-11662398050
1355,Bed Bath & Beyond Faces Leadership Gap After Executive’s Death,The death of Bed Bath &amp; Beyond Inc.s chief financial officer comes as the retailer has lost several members of its finance team and senior executives who could temporarily step into the role for … [+290 chars],"2022-09-13 20:00:41",https://www.wsj.com/articles/bed-bath-beyond-faces-leadership-gap-after-executives-death-11662393909
1356,Can the Stock Market End Up Positive for the Year?,"Its possible, though not likely, that the stock market will post a gain for calendar 2022.
You might think that exploring such a possibility is little more than idle speculation, given that the stoc… [+253 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/stock-market-end-2022-positive-11662168439
1357,"Liz Truss to Become Next U.K. Prime Minister, Succeeding Boris Johnson - The Wall Street Journal","LONDONU.K. Foreign Secretary Liz Truss won the race to lead the ruling Conservative Party and become 
Britains next prime minister, taking the helm of a nation heading into an economic storm. Ms. Tr… [+296 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/liz-truss-uk-prime-minister-11662367474
1358,Ocean Shipping Rates Have Plunged 60% This Year,"Freight rates on the main ocean trade routes are sinking during what is typically the industrys peak season after cargo owners shipped holiday goods early and 
inflation dented consumer demand.The c… [+362 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ocean-shipping-rates-have-plunged-60-this-year-11662375780
1359,中国经济放缓有助于控制全球通胀 - Wall Street Journal,"(JP Morgan)Nora Szentivanyi70.3%0.7%
Szentivanyi
20229.7%5%
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/中国经济放缓有助于控制全球通胀-11662355807
1360,"Voters in Chile Reject a Constitution Targeting Economy, Indigenous Rights - The Wall Street Journal","SANTIAGO, ChileChileans on Sunday by an overwhelming margin rejected a draft constitution that would have 
reined in the countrys market-based economy, undermined the balance of power in government … [+608 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/voters-in-chile-overwhelmingly-reject-a-draft-constitution-11662336970
1361,俄罗斯发出反对欧佩克+减产的信号 - Wall Street Journal,"++(Organization of the Petroleum Exporting Countries, )
100
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/俄罗斯发出反对欧佩克+减产的信号-11662335405
1362,Stock Funds Down 17.3% So Far in 2022...,"Fund investors might have to concede that 2022 will be forgettable.
The average U.S.-stock mutual fund or exchange-traded fund is down 17.3% for the year to date, through August, according to Refini… [+240 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/u-s-stock-funds-down-17-3-in-2022-11662146408
1363,Consumers Feel Worse Now Than They Did During Pandemic...,"The University of Michigan survey of consumer sentiment measures how U.S. consumers feel about their personal finances, business conditions and buying conditions. Recent surveys have shown that consu… [+242 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/consumers-feel-worse-now-than-they-did-during-covid-lockdowns-11662292800
1364,Music Festivals Hit Harder Times in Crowded Concert Market...,"Travis Scott was scheduled to perform Labor Day weekend at Day N Vegas, a premier hip-hop eventand the rappers first appearance since 
the Astroworld festival tragedy last year.But in July, promoter… [+252 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/music-festivals-hit-harder-times-in-crowded-concert-market-11662296401
1365,"Ukraine’s Zelensky Hails Small Advances in South, East - The Wall Street Journal","DNIPRO, UkraineUkraine President Volodymyr Zelensky and other officials said Ukrainian forces were advancing in the south and east, in Kyivs most positive assessment of the military picture in months… [+114 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ukraines-zelensky-rallies-europe-against-russias-energy-attack-after-gas-cutoff-11662287651
1366,How to Handle Required Withdrawals From Retirement Accounts,"Is there a recommended strategy for taking required withdrawals from retirement savings in this horrible market? Im a buy-and-hold investor; normally, I would just hunker down, not look at my balance… [+562 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ira-withdrawals-rmd-tips-11662146809
1367,A Slowing China Helps Rein In Inflation Around the World,"A global slowdown, in particular in China, is taking the edge off 
inflation pressures, especially for key imports and commodities.Global inflation eased in July, to 0.3% on a monthly basis, down fr… [+211 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/a-slowing-china-helps-rein-in-inflation-around-the-world-11662296400
1368,Russia Signals Opposition to OPEC+ Oil-Production Cut,"Russia doesnt support an oil-production cut at this time, and it is likely OPEC+ will keep its output steady when it meets Monday, people familiar with the matter said, as Moscow maneuvers to thwart … [+476 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/russia-signals-opposition-to-opec-oil-production-cut-11662296032
1369,Finding New Drugs From Deep Sea via 'eDNA'...,"Biologists are working with engineers to develop new tools to accelerate the development of medicines derived from marine animals, focusing on ocean-going robots with onboard DNA-sequencing gear. 
T… [+225 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/finding-new-drugs-from-the-deep-sea-via-edna-11662216510
1370,How to Share Your Smartphone Location With Loved Ones—Not Big Tech - The Wall Street Journal,"Tracking friends and family members on a map was once considered Big Brother-style surveillance. Sharing our location with loved ones on services such as Apple Find My and Google Maps is now normal, … [+238 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/how-to-share-your-smartphone-location-with-loved-onesnot-big-tech-11662234935
1371,Saudi Bets $1 Trillion to Become Next Tourist Hotspot...,"DIRIYAH, Saudi ArabiaRetired Arkansas accountant Dora Jane Flesher wanted a postpandemic adventure off the beaten track. In Saudi Arabia she was mesmerized by ancient tombs carved into sandstone outc… [+320 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/saudi-arabia-is-betting-1-trillion-it-can-become-the-next-tourist-hotspot-11662283802
1372,"Back-to-School Week in Uvalde, Texas, Brings Decisions, Fear - The Wall Street Journal","UVALDE, TexasZayon Martinez doesnt like to talk about his last day of second grade, when he hid under his desk at Robb Elementary School and then fled while a gunman 
killed 21 students and teachers… [+282 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/back-to-school-week-in-uvalde-texas-brings-decisions-fear-11662283802
1373,Pope Francis Beatifies His Predecessor Pope John Paul I - The Wall Street Journal,"ROMEPope Francis on Sunday declared the late Pope John Paul I blessed, bringing a pontiff who reigned for 33 days in 1978 one step short of 
the Catholic Churchs highest honor, sainthood.Following t… [+246 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/pope-francis-beatifies-his-predecessor-pope-john-paul-i-11662282755
1374,NASA Scrubs Second Launch Attempt of Artemis I Moon Mission - The Wall Street Journal,"JOHN F. KENNEDY SPACE CENTER, Fla.NASA on Saturday postponed its latest attempt to blast off its massive moon rocket, the second time this week that the agency scrubbed a launch because of technical … [+203 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/nasa-tries-again-to-launch-artemis-i-moon-mission-11662202531
1375,Porsche Family to Acquire More Than 25% of the Car Maker as IPO Nears,"BERLINVolkswagen AG largest shareholder, Porsche Automobil Holding SE said it would acquire 25% plus one additional share of the voting stock in Porsche AG when VW 
lists the sports-car brand, which… [+414 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/porsche-heirs-agree-to-acquire-more-than-25-of-the-sports-car-maker-in-ipo-11662198444
1376,"Support for Legalized Abortion Grows Since Dobbs Ruling, WSJ Poll Shows - The Wall Street Journal","WASHINGTONVoters have grown more supportive of legalizing abortion following the 
Supreme Court overturning Roe v. Wade, with a clear majority opposing restrictions, like bans at a certain point of … [+502 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/support-for-legalized-abortion-grows-since-dobbs-ruling-wsj-poll-shows-11662210020
1377,Chinese E-Commerce Companies Suffer as Economy Sours,"Chinese consumers are cutting back on discretionary purchases and becoming more thrifty as the countrys 
economic slowdown drags on, impeding the once-inexorable growth of the countrys e-commerce co… [+419 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/chinese-e-commerce-companies-suffer-as-economy-sours-11662206580
1378,Citigroup Joins Industry Effort to Lend to People Without Credit Scores,"Citigroup is joining a government-sponsored effort to expand access to credit in underserved communities.
The bank is launching two pilot programs early next year under the Office of the Comptroller… [+258 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/citigroup-joins-industry-effort-to-lend-to-people-without-credit-scores-11662174186
1379,A Boss Ordered All Workers Back to the Office a Year Ago. He Has No Regrets.,"Last summer, a Michigan company decided all employees needed to return to their desks five days a week. A year later, the executive who made that call said he has no regrets. 
Not one second did I s… [+226 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/a-boss-ordered-all-workers-back-to-the-office-a-year-ago-he-has-no-regrets-11662177637
1380,GM to offer franchise buyouts to U.S. Buick dealers,"General Motors Co. will offer buyouts to U.S. Buick dealers as an alternative for franchise owners who don’t want to make investments that will be needed as the brand goes all-electric, an executive … [+4473 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/gm-to-offer-franchise-buyouts-to-u-s-buick-dealers-11662129950?mod=hp_lead_pos3
1381,Samsung's 32-inch Smart Monitor M8 falls to a new low,"Samsung's 32-inch Smart Monitor M8 can act not only as a monitor with a webcam, but a smart TV as well thanks to the built-in speakers and support for cloud gaming and streaming platforms. Now, you c… [+1684 chars]","2022-09-13 20:00:53",https://www.engadget.com/samsungs-32-inch-m-8-smart-monitor-falls-to-a-new-low-080717748.html
1382,The best fast chargers available right now,"Now that companies like Apple, Google and Samsung are no longer including power adapters with new phones, getting the right charger for your device is a little trickier than it used to be. And while … [+11277 chars]","2022-09-13 20:00:53",https://www.engadget.com/best-fast-chargers-140011033.html
1383,"How to Watch Apple’s iPhone 14 Launch, and What to Expect","We can always count on Apple to announce the newest iPhone model every September. This years event is almost upon us; the company is expected to unveil its lineup of iPhone 14s, as well as at least a… [+4099 chars]","2022-09-13 20:00:53",https://www.wired.com/story/apple-event-september-2022-iphone-14-how-to-watch-what-to-expect/
1384,Google Will Unveil the Pixel 7 on Oct. 6 in New York City,"Not to be forgotten in the maelstrom of the Apple event news, Google has officially announced the next Made By Google launch event. The event is happening Thursday, Oct. 6 at 7 a.m. PT / 10 a.m. ET i… [+3118 chars]","2022-09-13 20:00:53",https://gizmodo.com/google-pixel-7-pro-watch-release-date-reveal-event-nyc-1849502216
1385,Hackers Hide Malware in App Pretending to Be China-Repressed Uyghur Activist's Memoir,Hackers are targeting members of the ever-repressed minority Uyghur community in western China by trying to get users to download a fake app version of a book released by a prominent Uyghur activist.… [+3136 chars],"2022-09-13 20:00:53",https://gizmodo.com/hackers-china-uyghur-1849501445
1386,Instagram fined $400 million for failing to protect children's data,DublinIreland's data privacy regulator has agreed to levy a record fine of 405 million euros ($402 million) against social network Instagram following an investigation into its handling of children's… [+1523 chars],"2022-09-13 20:00:53",https://www.cnn.com/2022/09/06/tech/instagram-fine-teens-privacy/index.html
1387,"Brazil halts sales of charger-less iPhones, fines Apple $2.3 million","Enlarge/ Apple's iPhone 12 Pro.
8 with 7 posters participating
The Brazilian government has suspended the sales of iPhones without chargers, it announced today. Apple is also facing a BRL$12,275,50… [+3218 chars]","2022-09-13 20:00:53",https://arstechnica.com/gadgets/2022/09/brazil-halts-sales-of-charger-less-iphones-fines-apple-2-3-million/
1388,Brazil orders Apple to suspend iPhone sales without charger - Reuters,"SAO PAULO, Sept 6 (Reuters) - Brazil's government on Tuesday ordered Apple Inc (AAPL.O) to stop selling iPhones without a battery charger in the country, claiming that the company provides an incompl… [+1080 chars]","2022-09-13 20:00:53",https://www.reuters.com/technology/brazil-orders-apple-suspend-iphone-sales-without-charger-2022-09-06/
1389,Factbox: What is expected at Apple's 'Far Out' fall event? - Reuters,"Sept 6 (Reuters) - Apple Inc (AAPL.O) will likely unveil a new line of iPhones, Watch Series 8 and other products on Wednesday at an event awaited by Wall Street and its legions of customers.
The ev… [+2332 chars]","2022-09-13 20:00:53",https://www.reuters.com/technology/what-is-expected-apples-far-out-fall-event-2022-09-06/
1390,"Google to launch Pixel Watch, Pixel 7 on Oct 6 - Reuters",Sept 6 (Reuters) - Alphabet Inc's Google (GOOGL.O) will on Oct. 6 launch the Pixel 7 and its first smartwatch as the company prepares to take on a new line of rival products from Apple Inc (AAPL.O) e… [+764 chars],"2022-09-13 20:00:53",https://www.reuters.com/technology/google-launch-pixel-watch-pixel-7-oct-6-2022-09-06/
1391,Futures climb after recent declines on Wall Street - Reuters,Sept 6 (Reuters) - U.S. stock index futures rose on Tuesday as investors returned from the Labor Day weekend to pick up beaten-down stocks after last week's selloff on worries about monetary policy t… [+2091 chars],"2022-09-13 20:00:53",https://www.reuters.com/markets/europe/futures-climb-after-recent-declines-wall-street-2022-09-06/
1392,Breakingviews - China's nuclear outlook is sunny and windy - Reuters,"HONG KONG, Sept 6 (Reuters Breakingviews) - Sichuans hydropower crisis has some officials calling for accelerated nuclear reactor construction. Unfortunately building plants in arid regions will be t… [+3675 chars]","2022-09-13 20:00:53",https://www.reuters.com/breakingviews/chinas-nuclear-outlook-is-sunny-windy-2022-09-06/
1393,EXCLUSIVE Deal partner for Trump's Truth Social fails to get backing for SPAC extension -sources - Reuters,Sept 5 (Reuters) - The blank-check acquisition firm that agreed to merge with Donald Trump's social media company failed to secure enough shareholder support for a one-year extension to complete the … [+4501 chars],"2022-09-13 20:00:53",https://www.reuters.com/markets/deals/exclusive-deal-partner-trumps-truth-social-fails-get-backing-spac-extension-2022-09-06/
1394,Don’t say ‘sandwiches’: how to give your lunchbox a lift,"What makes a good lunchbox?Emily, Croydon
In short: leftovers. We all want to avoid turning on the oven or stove too often to save both energy and time so make dinner with one eye on tomorrows lunch… [+2843 chars]","2022-09-13 20:00:53",https://amp.theguardian.com/food/2022/sep/06/dont-say-sandwiches-how-to-give-your-lunchbox-a-lift
1395,Apple to Offer Range of Extreme Sports-Style Bands for Apple Watch Pro,"With the impending arrival of the fitness-focused Apple Watch ""Pro"" model headlining the upcoming Series 8 lineup, Apple is set to offer customers a wide range of new bands for the larger device that… [+2190 chars]","2022-09-13 20:00:53",https://www.macrumors.com/2022/09/06/apple-to-offer-range-apple-watch-pro-bands/
1396,YouTube TV Now Supports 5.1 Surround Sound on Apple TV,"YouTube TV on the Apple TV has been updated with 5.1 audio support, YouTube announced today. The updated audio works with compatible live, DVR, and video on-demand content that's watched on YouTube T… [+450 chars]","2022-09-13 20:00:53",https://www.macrumors.com/2022/09/06/youtube-tv-5-1-surround-sound-apple-tv/
1397,iPhone 14 and iPhone 14 Plus Reportedly Feature Enhanced Version of A15 Chip,"Just two days ahead of Apple unveiling the iPhone 14 lineup, The Wall Street Journal's Tim Higgins reports that the lower-end iPhone 14 and iPhone 14 Plus models will be equipped with an ""enhanced ve… [+1336 chars]","2022-09-13 20:00:53",https://www.macrumors.com/2022/09/05/iphone-14-enhanced-a15-chip-report/
1398,Deals: Amazon Takes Up to $200 Off Apple's M2 13-Inch MacBook Pro,"Amazon has knocked the price of the new M2 MacBook Pro (512GB) down to $1,299.00, from $1,499.00. This sale price is available in both Silver and Space Gray color options.
Note: MacRumors is an affi… [+1047 chars]","2022-09-13 20:00:53",https://www.macrumors.com/2022/09/06/deals-200-off-m2-macbook-pro/
